id,tweet,label
25854,"@JetBlue #TrickorTweet smell my feet, give me something good to eat ;P",1
26005,Time to go home. San Francisco and @HireOnLinkedIn were great but I miss my dog and @smkahn. Here we go @JetBlue! #intalent,1
26128,"@JetBlue #TrickOrTweet smell my feet, give me something good to eat on the next flight out of there.",1
26165,@JetBlue has awesome people working for them. Flight was super delayed but the staff is incredible and got me on another flight. #Thankful.,1
26222,How much did @AmericanAir pay to be in The Fault in our Stars? #productplacement,1
26422,.@PHLAirport has to be the worst in the USA. I hope @AmericanAir and @USAirways drop it as a hub. #chaos #filthy,1
26430,@VirginAmerica I've never been. Only heard great things &amp; would love to travel with you #hookmeup,1
26462,Sky Talk: @AmericanAir CEO Parker: biggest integration tasks lie ahead http://t.co/3aOC5zRXsN,1
26630,"TSA precheck issue resolved! @united stepped up as always, directed me how to fix and followed up with a phone call!  #loveUAL",1
26680,Please @DeltaAssist don't let flight 1420 leave without me. We just landed! I promise I'll run fast and sing your praises.,1
26742,Flight option for tomorrow on @United is a 45 minute connection in IAD from the A pit to mid C. That's a very bad idea.,1
26760,"hi @AlaskaAir, i'm flying AA from SEA to MIA tonight bcuz u don't have overnight flights into FLL anymore....i miss u tho â¤",1
26816,Goodbye Florida. You will be missed. Back home to Wisconsin and the cold.. @SouthwestAir,1
26878,@normative @JetBlue Correction: I recently flew @SouthwestAir and they had a similarly frustrating system.,1
26896,"Took a minute to get used to the lack of touch screen, but  @JetBlue in flight entertainment is not bad.  dca to chs http://t.co/wr9PjUvibW",1
26914,You know what would be great @VirginAmerica? If you magically upgraded individuals stuck in a row with a couple doing major #PDA.,1
26959,"god bless the @united employee who let me switch my flight from CLT to GSO, and saved me about an hour of extra travel time.",1
26969,Even delayed @VirginAmerica is still my favorite airline.,1
26972,Hey @southwestair - I need a drink with a kick from SJU to Baltimore then to Albany. Suggestions?,1
27125,@JetBlue Thanks for the fun and exciting #MintHunt ! Can't wait to visit NYC with JetBlue!,1
27156,"Bad news, my dad is moving from San Diego to San Francisco. Good news, @VirginAmerica can get me there happy, cozy and safe! ",1
27180,"@derrekcooper @united We do apologize. Hopefully, the wait wasn't too long. Hope you got home safely!",1
27378,@tommaxwelll @Owens @RohitSatapathy My debit card is. But waiting for @VirginAmerica card to work since that's what I primarily use.,1
27395,@JetBlue ... Has been good to me every single time ..I wish my mother and I could fly mint just once though ugh cost too much lol,1
27431,"@united Just noticed flight tomorrow to LGA , no WIFI ,, when booking can you update site to reflect NO WIFI,,  I will fly around this issue",1
27432,.@JetBlue gets all the props on Earth for boarding the plane from the back to the front.  I have never been more relaxed on a plane.,1
27632,@markiplier @AmericanAir We'll wait for u :),1
27702,Dear @JetBlue I would like to thank you for the wonderful service on both flights this week minus the whole tv not working either trip thing,1
27845,"""@VirginAmerica: Our @SFACC pals kicked off their #Halloween . http://t.co/LIj9gujd9k This guy. http://t.co/rxDgZYqKDn"" @pandodaily",1
27873,@JetBlue Appreciate the response! For clarification: surveys load blank pages that don't allow you to move forward. Huge time waste.,1
27885,Got earlier on an earlier @VirginAmerica flight. Let's hope the screaming babies are quiet. I miss you @AmericanAir! http://t.co/7euQrNT15H,1
27905,"@jetblue - How I wish you didn't partner with @emirates, but rather flew there yourself. Miss your love &amp; service - True #JetBlue fan!",1
28107,"@JetBlue had the BEST experience from JFK to barbados on 10/22. Awesome, cheerful crew that kept us happy and laughing during a delay #props",1
28214,Seriously @AmericanAir It was a joke. @jeromejarre didn't hurt anyone so leave him alone.  #AmericanAirlinesCHILLOUT,1
28228,Its unfair it was just a video @jeromejarre @AmericanAir #AmericanAirlinesCHILLOUT,1
28286,Everybody cancelling their flights in @AmericanAir to rescue the innocent @jeromejarre . #AmericanAirlinesCHILLOUT,1
28321,@AmericanAir SCREW YOU @jeromejarre justwantstomake someoneday a little bit brighter and bringa smileto theirface. #AmericanAirlinesCHILLOUT,1
28471,"@jetBlue T5i opening mid-Nov, can't wait to see it, I will be there!",1
28496,@VirginAmerica so bummed I missed the one-day sale yesterday. Was looking forward to NYC winter extravaganzas!,1
28533,@united my lost item Id is 811212 is that the confirmation number you want to help find my zegna jacket?,1
28565,"Flying @JetBlue, who let me switch flights same day free, to LA. Is a working vacation, but I plan to fully exult in all things Hello Kitty.",1
28574,@jasonkeath Not a good day for @JetBlue But glad they were responsive. #customerexperience,1
28580,"@United utilities Is it true that due to your work on Hulme Hall Rd, Openreach have had to cancel plans to roll out fibre to that cabinet?",1
28588,"@voxkev Yeah. @alaskaair is stuck in the 70's, but! Free good beer.",1
28617,Forgot to say...great service on @united airlines. Never drunk this much Orange Juice in my life!,1
28655,@SouthwestAir my bad. Followed!,1
28791,"After @AmericanAir's paint hangar teaser, its first 787 broke cover in WA. Should deliver in Nov. http://t.co/ULHrUO31ry (via @AirwaysNews)",1
28800,@JetBlue how come I never seem to be on flights with fly-fi #firstworldproblems,1
29190,"Travelling can be stressful, that's why @jkhoey chooses to stay organized, relaxed and on-the-go with @AmericanAir and #DagneDover",1
29192,Big ups to @united customer service getting me and my crew rebooked to Chicago after our flight got cancelled. Now @uber get me to SJC.,1
29217,Great to see you! @JoyceMSullivan - @JetBlue is my fave... kick back relax and watch a little TV on your way home! #TrueBlue,1
29252,@DeltaAssist I'm missing several miles for returns flights I have taken in last months. Any chance you could share with me email address?,1
29329,"ayeeeeee @united offering flights for X price all the way to ""checkout"" and suddenly ""no longer available at your price point""",1
29335,@united UA377 DEN gate 25 flight attendant going out of her way to help an elderly man w a delay. Getting him food &amp; h2o!  #kindnessmatters,1
29564,@JetBlue getting anxious looking at PM weather in BOS. Is there a good chance flight 772 will be delayed or cancelled tonight?,1
29573,@DeltaAssist need help getting my US Marine son some credit for the flight he will miss because he is still on deployment #SupportOurTroops,1
29591,"@DeltaAssist on conf HVHWVM could you please split the PNR so I can be upgraded, but also leave my companion on the list?",1
29624,"With @AirCanada taking away more @ACAltitude benefits, which airline should I switch to in 2015? @AmericanAir? @United? #flyerstalk",1
29625,"With @AirCanada taking away more @ACAltitude benefits, which airline should I switch to in 2015? @AmericanAir? @United? #flyerstalk",1
29676,We__re cheering on the #FlaPanthers tonight - come say Hi to Cecilia on @thebbtcenter @JetBlue Tarmac for a special BCC freebie!,1
29685,"Unexpected benefits of weather cancelled flight yesterday. 1 more run along SF Bay, shore bird watching, 1st class upgrade today. @united",1
29840,@horseracinghl @AmericanAir I know that it can be frustrating but everything happens for a reason.,1
29912,"@united sorry for my annoyed tweets, the one time I've been waitlisted on GPU, my name was on list, so I was confused http://t.co/Qvdz42vj8E",1
29938,@craighummer @united @flyLAXairport @bobkeroll #LetTheBobkeGo And FYI @AmericanAir is the best! They don't trap people at #Gate70A #AskBobke,1
30135,@jlp922 I had a similar experience last year.  I've since switched almost exclusively to @DeltaAssist and couldn't be happier #travel,1
30179,"@Alancumming @JetBlue also offers lie flat beds. Awwwwwwwwyissss. P.s. Next time I come to cabaret, Emcee better dance with me!!!!",1
30197,At #LAX waiting to board flight to Reno for@Amerijet conference. @AmericanAir,1
30209,@heykayadams @JetBlue Jams as in @BobSeger? Or jams as in some top 40 nonsense? Seger= #TabertowskiTough! #FantasyLife #Kielbasa #Whiskey,1
30226,@SouthwestAir anyway I can get a refund on my flight because @nfl decided to switch game time?,1
30244,"@united hahahaha. 7 years later? Sorry, that ship has sailed. I was a broke college kid. Now in make enough paper to fly any airline",1
30265,"Staying in Dallas 2 days longer for Thanksgiving break - it took two minutes to change the flight. @SouthwestAir, you're the best once more!",1
30332,"@AlaskaAir absolutely, just wanted to make you aware of the issue",1
30431,Just booked my first @JetBlue flight in years. I've got a few months to teach my kids how to not to kick the seat in front of them.,1
30604,@united surprisingly hasn't ruined my trip yet! Hopefully I'm not jinxing myself for the last leg,1
30695,yep not gonna lie... super interested in trying @JetBlue mint! lie flat here we come,1
30749,Did you miss this yesterday- @SouthwestAir starts @beatsmusic on its flights!  http://t.co/sBPm9Z7vlN,1
30780,The @united app saved my day. Last minute move from 23D to 11A   on an Embrarer. I'll take no recline over lavatory smell any day.,1
30818,Ã¢Ëœâ€¦ @VirginAmerica Ã¢â‚¬Â¢ Web Alert: We are currently experiencing issues with Elevate functionality. We'r...: Web Al... http://t.co/FVLK0cJ71A,1
31162,@JetBlue I just realized I won't have anyone that can pick me up at LGA tomorrow morning? How can I switch my flight to EWR?,1
31163,@patgauthier @united @delta Everybody hates all US airlines.,1
31212,@chenenko @alecdonahue @united Unless they're starving pros!,1
31237,As an @AmericanAir Exec Platinum - I ain't even mad at @JetBlue Mint.,1
31239,Kudos to @JetBlue for switching my seat on a half full plan so I have a full row to myself. I appreciate the courtesy.,1
31449,"the @Grantland33 podcast 2 part DEEP dive into the @SouthwestAir dancing lady commercial is pure gold, will never watch the same way again",1
31488,@united not me. A friend visiting. I know better. I've switched to @AlaskaAir for all my business travel,1
31522,@AmericanAir - who do I contact to discuss switching my status and loyalty to AA? #breakingup,1
31532,.@JetBlue Pres. Robin Hayes kicks off the opening of our international-arrivals facility at #JFK #T5 live on @CNBC! http://t.co/37Bu6iTf65,1
31580,Feels like I am cheating on @united by flying delta....  it's just this once I promise,1
31701,"@AmericanAir 2/2 Because of the lack of timely departures, we switched our 200+ staff to @SouthwestAir to carry out our campaign efficiently",1
31997,Flight being held so that some inbound people won't miss the connection. I can support that decision. Props to @united for being logical. :),1
32119,"Impressed with the new plane swag on my @united 737! Smells new, looks new! :) #unitedairlines ",1
32150,"@SouthwestAir i need ur help! yesterday there was a deal for$73. had to wait for my check&amp; missed, now there to much to afford :( #3tickets",1
32238,"@AmericanAir  Missing 20+ segments from the ""new"" American to my advantage account. Months have passed How to fix? EXP requal close",1
32341,@AlaskaAir - email sent Re #MileagePlan #MVP #Fail,1
32410,The best. Leave it to my cousin to romance with @AmericanAir @pnrudzin -,1
32473,@DanniAllen14 @united @RunLikeAGirl_ca @just_the_nanny I hope you guys go surfing if you're going to leave this CHILLY city ha!,1
32487,Hey @JetBlue - @dustinpike &amp; I fly JFK-CAN Tues AM for our wedding! Anything you can do to help us kick off the celebration?,1
32643,@jarpad @JensenAckles @AlaskaAir Could you guys contact airlines privately? Don't need your fans attacking them. :( I love you but not cool.,1
32660,@JensenAckles @AlaskaAir You SPN boys have the worst luck with air travel!,1
32668,@AlaskaAir @jarpad It was @jensenackles complaint. ha,1
32698,@AlaskaAir @jarpad Not gonna lie this is kinda funny,1
32811,Headed home. So sad. (at @united) [pic] â€” https://t.co/dnla7xEPeX,1
32848,@JensenAckles @AlaskaAir  If you and #Crowley were still pals this would never have happened @Mark_Sheppard @mishacollins @jarpad,1
32963,@JensenAckles @AlaskaAir @jarpad this is tacky as hell.,1
32964,@Delta that stops in Atlanta?  I had a non-stop and only chose you bc it was a non-stop.  Time to switch to @JetBlue.  Refund me please?,1
33063,@JetBlue does this mean you have absolutely no flights (connecting or not) from San Francisco to Providence? http://t.co/rXwfl9PN4z,1
33098,@JensenAckles @AlaskaAir @jarpad Is this what we call a first world problem??,1
33156,@SouthwestAir @deray 69 degrees/zero chance precip - what am i missing here?,1
33277,"Hi @AmericanAir my wife &amp; I are currently sked'd to arrive early into DFW, any chance we can switch to an earlier flight? I can DM details.",1
33354,#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca,1
33372,@DeltaAssist So sad it hear about Frank Romano's lost dog. I remember when Delta couldn't explain why my dog was sent to MN.,1
33392,My @united flight this pm has wi-fi. Squee!   My EA: Must be one of those fancy @Airbus planes  He lets me geek out without shame. #PaxEx,1
33424,@Wildaboutmusic @VirginAmerica Can't wait to see ya! #YOKConcert,1
33431,@CyndyNayer @JetBlue @chic_travel @unclenate Can't wait to hear all about it! Amazing what a change of physical and mental context can do!,1
33463,@JensenAckles @AlaskaAir aww don't lash out angry like @jarpad . I know you are brothers but still...,1
33564,"Excuses are the @SilverAirways way, @DCJerseyGirl!  @united",1
33672,@DonUselmann @AirlineFlyer @JetBlue @BLGranucci we'll leave the bird strikes for the birdbrains that choose to live outside the warmth of t5,1
33717,"@withhearts @JetBlue is the way to go.  No baggage fees, unlimited snacks, tv, great prices.",1
33826,@DeltaAssist I am concerned of missing my connection how do I check change fights and keep my 1st class seats?,1
33841,@JetBlue wonderful gate agent in Orlando totally made my day while awaiting flight 724 to Washington DCA,1
34150,"@SouthwestAir @KateDickman Poor decision. Kate is a ""market maker"" of Internet opinion.  You could have enhanced your brand with a ""yes.""",1
34176,"@SouthwestAir On our way to celebr8 gma's 95th, but Den-Oak cancelled ðŸ˜±. The BEST agents got all 9 of us a new âœˆï¸. http://t.co/bm6N3rLkqI",1
34254,I will never stop loving the amazing legroom on @JetBlue. #6foot8 #TallFlyer,1
34371,@JetBlue The pilot on 2579 did a great job with the delay,1
34547,@SouthwestAir just created my Rapid Rewards account and had a flight in September any way I can get those points or is it too late?,1
34635,@AlaskaAir I got an email from you but I have never signed up for an account with you..,1
34736,@DeltaAssist can you please tell me the reason for delay of DL 40?,1
35089,How did I miss that @VirginAmerica was going public.,1
35332,Last minute trip. Off to #Houston! @AmericanAir,1
35494,@cla310212 @VirginAmerica First Class is awesome. Never flown @JetBlue,1
35609,About to take off to Vegas for the @RunRocknRoll #StripatNight and I forgot my @SouthwestAir drink coupons #fail,1
35643,Late minute flight to #Detroit. Little sister in the ER. Took off work. Hold on lil' sis! @AmericanAir @HenryFordNews http://t.co/MGz23keJyi,1
35655,@DeltaAssist In Israel and need to speak with Delta agent re baggage issue. Is there a phone number I can call or can I be called?,1
35715,Word to families with infants: @United no longer allows families with small children to board early. Meaning...,1
35765,"Shoutout @JetBlue Thx 4 great service. Granted, my tripod got ruined, but ur kind attendant kept my cameras from suffering the same fate. :)",1
35801,@JetBlue why is flight 691 from Bos&gt;Tpa delayed?,1
35977,@whet @stringbot It's too bad @AlaskaAir is mostly west coast. I've had consistently positive experiences.,1
36174,"@SouthwestAir I can leave college and go home for Turkey Day now, any chance you give me a promo code??",1
36561,@DeltaAssist I can DM you the the confirmation code if you follow me. He was fantastical and a real problem solver.,1
36862,"Don't miss Sophia Mendelson, Head of Sustainability @JetBlue this Friday at noon! Dial in: 712-432-3100 Code: 253385",1
36900,@DeltaAssist how do you fly with a two month old? I have never flown with a baby before.,1
37009,"@Tommy19smith @PaigeTraquair @AmericanAir That's shocking, hope nothing was missing. Xx",1
37120,"@VirginAmerica Thanks. I sorted it out eventually. Lost the flight I wanted mid-transaction, but something is booked now, so it's fine.",1
37145,What's the best way to file a complaint with @USAirways ?? Or @AmericanAir who I booked with?,1
37214,Flying @AmericanAir and never knew they had this much leg room. First class is missing out on what we have in coach.,1
37253,"@TedRubin @AmericanAir sounds like a put off, keep on to it, why would you fly these days if you didn't have to, I hear nothing but issues",1
37296,@MyMamihood @JetBlue They have always been great to us. Even when flights get cancelled. Keep you informed and are just so pleasant.,1
37302,@jmspool God @united must hate you for all these critics... :),1
37591,"@AlertTrade @JetBlue With this horrible news, we're getting ready to pull out since JBLU is doing the opposite of their image.",1
37594,"You are no longer my boy, Blue. http://t.co/aIxSoeIKj8 @JetBlue",1
37849,Another step into the obscurity of the competition; best thing about @JetBlue used to be differentiation. I project $400m of lost revenue...,1
37892,It's so true @JetBlue - You were the good guys...the chosen ones and now you're no different. It's so sad. http://t.co/HGwFCI7nEi,1
37987,"A New Era Has Begun for @JetBlue, and Travelers Will Hate It | http://t.co/pBYcrsSajT http://t.co/XhRz7XDQiD &lt;--- WOWWW. Fail.",1
38164,this @JetBlue news is making me #sad =[,1
38188,@AmericanAir ICN 280 FA Edwin CedeÃ±o rocks! Despite forced delay made life on board splendid. Totally took care of us. Glad he's with u!,1
38242,"Only @JetBlue would value investors over customers. Comes down to the all mighty dollar. The classic, ""we have more than those guys"" excuse.",1
38373,.@Uber meltdown. @JetBlue major policy changes. Some of my favorite brands are turning on their customers. Sad times for #brandmarketing.,1
38377,@oldpathsjournal @AmericanAir You poor thing!  The Apostle Paul had the same trouble!  Lol!,1
38404,curious to hear @J_DiMatteo's thoughts on @JetBlue cheating on it's competitors with these changes,1
38520,"on the phone w/ @jetblue about my upcoming Buffalo, NY Flight thats way too dangerous to go toâ€¦let's hope I don't get screwed",1
38563,@JetBlue Have you had to cancel any SFO-JFK the last few days? Just a bit worried because of the weather in New York ðŸ˜•,1
38635,@AmericanAir you guys should tell your customers when they need to be at the US Airways terminal in advance. Making people miss flights.,1
38832,"@PointsToPointB @AmericanAir Yeah, noticed a longer hold time than normal tonight too... But you're more a power user than me.",1
38964,Feel bad cheating on @AlaskaAir. Don't feel bad getting home 4 hours earlier. #thanksgivingbreak (at @flylaxairport) https://t.co/0MW3isLYEg,1
39023,@DeltaAssist since I lost my id on the plane how am I gonna be able to board the plane going home without my id,1
39193,@DeltaAssist this plat medallion is utterly dissapoitned w/the new 3rd party lost&amp;found. Shameful to auction off customers items after 2wk!!,1
39301,Ok @itsbethanyjoy - see you soon! Come on @SouthwestAir I have faith in you not to delay us again. This BFF weekend can't start soon enough!,1
39369,@danberger @lauraesimmons @SabbaNazhand My ride tonight was @united #STadventures Can't wait 2 see our T-giving tvl adventures #DCJetsetters,1
39373,@arielwinter1 @AmericanAir @ASPCA Sorry to hear about your bad flight experience Ariel. :( I've read a lot of bad tweets about that airline.,1
39386,Last Call!! Don't Miss Out #Follow All! #FF #FollowFriday #MustFollow @VirginAmerica,1
39497,@msnbc @JetBlue annnnnnnd what he doesn't realize is he's destroying his customer base.,1
39556,Making the best of the delay at the gate. Safety first @united http://t.co/oLrXX0rpxb,1
39716,Yay! I got an automated acknowledgement email from @americanair that just asks me to call them and tell them what my issue is. ðŸ˜’,1
39872,@DeltaAssist  Bought plane ticket through Orbitz; paid with Ppal. They said Delta needs to cancel invoice. ID: PBorb4439634704 Jeff Williams,1
39932,@ChrissyCostanza @USAirways I've heard like 3 people say that before soo...I'm just going to assume they're awful. XD you need @JetBlue lol,1
40008,Waiting at the gate for my @jetblue flight to Detroit.  #313baby http://t.co/aR9txprRQ2,1
40024,"Hello, LA. Thank you, @VirginAmerica for the early arrival. Direct TV wasn't working. At least now #Seahawks fans shouldn't miss too much ðŸ˜",1
40152,"Kudos to Andrea, Wendy &amp; Mike for running a tight @JetBlue ship at PBI-LGA #1262 gate tonite. NY'ers living up to our obnoxious rep. Ugh.",1
40251,@DeltaAssist Had not had the chance to do so yet. But the problem likely could have been fixed overnight if reported before.,1
40258,"@DeltaAssist we are on 386, 1619 to MSP and then 745 to FAR, but would be open to a switch if there are likely cancellations.",1
40344,Oops...apparently @southwest is not the legit one. @southwestair is. My bad.,1
40369,"Sight for sore eyes. #NYC, I missed you. Ã¢ÂÂ¤Ã¯Â¸Â #homesweethome #USAÃ°Å¸â€¡ÂºÃ°Å¸â€¡Â¸ #NYC #windowseat @united #avgeek #Boeing #767 http://t.co/FMG4KIcihr",1
40408,Time to leave California and head back to snow in Chicago. At least the flight with my friends on @AmericanAir will be plesant!,1
40469,@united Ear pains recently? It's conceivably mumps! Go get some support. That can damage the ear for life,1
40788,"@AlaskaAir: .@AmericanAir is offering flexible travel due to Weds storm + worst travel day combo.  You should, too.  http://t.co/HqPUCGv75p",1
40915,@VirginAmerica @JetBlue this is great guys. Friendly competition never hurt anyone!,1
41017,@Nickalaws @MatthewLush @JetBlue HOLY SHIT NICK SLAAAAAY,1
41155,@AmericanAir #COP20Lima we're coming for ya! only if we don't miss our connection in #Miami #pleasedelaytheflight10mins,1
41434,@united Don't fail me today. It's a long day for both of us.,1
41460,@SouthwestAir really?? How are yall going to cancel a flight today?!,1
41479,@klug_alters @united Have you watched Lost? #PolarBearWatch,1
41673,@JetBlue very impressed with our pilot on Flight 514 (LGB to JFK). We had a mechanical delay and he came out to speak with everyone on board,1
41791,I give praise to @SouthwestAir today...the most busy travel day of the year and not one of my flights have been delayed or with hitches.,1
42054,"Good email from @JetBlue today! I'm thankful for travel, family and friends. You can never have too much of them! #JetBlueTalksTurkey",1
42094,@richardbranson @VirginAmerica Happy #Thanksgiving from http://t.co/eC37MvUWa8 Please sign the petition. Help end the worst US #familylaw .,1
42160,@DeltaAssist it happens just a Lil disappointed but comes with the job,1
42164,@DeltaAssist is there anyway of changing my flight on Saturday to a later flight without charge? Issues arised with travel,1
42167,9th @Southwestair Thanksgiving day flight in a decade &amp; never a minute late. #thankful http://t.co/ICLKVOyLM2,1
42304,"@VirginAmerica If I had paid for Main Cabin Select, I'd be particularly upset.",1
42314,Guardians of the Galaxy to kill time on this flight to LA and the planes have wifi. Good looking out as always @JetBlue  ðŸ‘Œ,1
42733,"Ã¢â‚¬Å“@TheBarnesology: 24 hours from now IÃ¢â‚¬â„¢ll be in DC! DonÃ¢â‚¬â„¢t fail me now, @united!Ã¢â‚¬Â // someone warn @wmata !",1
42757,hey @AmericanAir will you status match #alaskamvpgold75k ? having too many issues and AA seems to be getting all my biz lately anyway,1
42797,"@jonisick You could switch to @united, no forget that.",1
42806,"@dlamac @AlaskaAir not even December, and you've already lost at LDB?!?",1
42831,@MatthewLush @JetBlue OH HELL NO,1
42840,@MatthewLush @JetBlue wait what,1
42869,@JetBlue gtfo for kicking @MatthewLush out when he's clearly not a security threat. forget your airlines.,1
42971,@MatthewLush @Nickalaws wow @JetBlue banning matt for being a safety threat?! That's such bullshit! Homophobic maybe?,1
43002,"@Nickalaws @MatthewLush @JetBlue OMFG, IM SO SAD FOR YOU GUYS. Ã°Å¸ËœÂ­ this breaks my heart.",1
43198,@DeltaAssist about to miss my flight what should I do. Can you book me on a  later one today? http://t.co/URHO2diT70,1
43443,@SouthwestAir @jakethramann22 my flight got delayed too :( maybe ill just fly @united next time.,1
43582,"@AmericanAir @ananavarro You always sound like a Pro, using those miles. Screaming might help!",1
43606,"Ha. Just when I have up on my thrice delayed @AmericanAir flt 1271 &amp; pulled out my laptop to work, plane shows up. ðŸ˜® âœˆï¸",1
43752,@AlaskaAir Well done Alaska! My first round trip on your Airline and I'm impressed.  I do believe I will switch gold status to you!,1
43950,@DeltaPoints @DeltaSegmentFly @Delta @AlaskaAir @AmericanAir sigh are you leaving?,1
44223,"Customer service over the phone is never fun, but David at @VirginAmerica was super helpful! _",1
44479,"Dear @VirginAmerica please fly from Dallas to Boston because I miss the luxury of your planes.  Sincerely, College student with no leg room",1
44517,@JetBlue He was on the phones. He knew exactly what to say and resolved my issue with great ease. Thank you again!,1
44630,@caspencer18 @SuperrAwesomee @SouthwestAir yeah I flew with them this weekend and I'm switching to southwest after that experience ,1
44639,"Plan for #CyberMonday was buy #Christmas gifts..but @VirginAmerica's FOMO sale was 2 good 2 miss! Happy Holidays to me!BOS-LAX, $198 r/t!",1
44670,"@VirginAmerica @BrunoFracassa The phone line is busy, won't let you get on hold",1
44723,"Despite my seatback TV not working, I have an awesome crew of Flight Attendants, plenty of snacks, and a smooth flight! Love @JetBlue ",1
44946,How come @southwestair is the only airline that is consistent and on-time?! They treat you like a human too. Never flying @americanair again,1
45089,"Santa Clause socks through TSA. Don't hate me cause you ain't me. (at @jetBlue Airways in Boston, MA) http://t.co/uQqRDG7lKY",1
45100,@VirginAmerica thank you for switching the $35 a month plan to include unlimited talk time. It's comforting to have that in emergencies!,1
45121,@DeltaAssist I called them.  They say wait 24 hours.  Suggest I use confirmation code only.  So you can find me with conf code but not acct,1
45470,@Joel_Luks sitting in Chicago waiting for just-another oversold flight to DC. This is why I only fly @SouthwestAir,1
45472,Hey @TSA - whatÃ¢â‚¬â„¢s up with revoking TSAPre from me for the day on my @DeltaAssist flight? Severe inconvenience.,1
45505,"@united If u would like to call me sometime this afternoon (after 4 PM Central US time), I can explain what the problem is with your process",1
45655,"@VirginAmerica Thank You for everything, there is nothing but love from here, I hope that issue is resolved and didn't happen to others",1
45761,.@VirginAmerica's poor gate agent is doing an excellent job at keeping composure given delays. Treating everyone nicely despite frustration,1
45778,"I have to say @JetBlue going from cancelled to rebooked in 10 mins is pretty good! Emails, phone call, and a new flight out of OAK! Thanks!",1
45801,@AmericanAir WE BLOWING SHIT UP from @theholykuran @cloutgod @nikowavy,1
45860,@ejbrooks Hope @jetblue stands their ground @MatthewLush. They made the right call. I hate when fellow gays play the cute card like this.,1
45975,Tomorrows Rookie post is all about an @Delta flyer doing a switch to @AlaskaAir - is it a good idea or to credit to AS &amp; fly DL? #FACTS,1
45989,Rec'd my 75K packet from @AlaskaAir! Yesterday I booked some great trips on their Cyber Mon. sale. Still not too late for fellow travelers!,1
46040,@united Beijing flight had wifi but #apple only no #andriod support stuck #howtotrainyourdragon #thanksfornap,1
46070,@rubycanine @united Ouch really?! Sorry to hear that dude! Also can't wait to see you at MFF! :D,1
46148,"@VirginAmerica creates a 6-hour ad that will leave you laughing. Yes, 6-hours. http://t.co/7aaqmn25X2 via @forbes #Branding #Marketing",1
46434,@alexrkonrad @VirginAmerica never been. United and Delta were always cheaper.,1
46534,The Columbus Dispatch is reporting that a fire from a heating cart damaged a parked @SouthwestAir plane early this morning. No injuries.,1
46601,Sad we didn't get a launch. I'm flying out tomorrow so hoping I can push back my @SouthwestAir flight &amp; see history/#Orion fly! #sospacedout,1
46697,The Ultimate Guide to Florida in @TravlandLeisure Dec. issue. A myriad of nonstop options @AllegiantTravel @FlyFrontier @Delta @AmericanAir,1
46700,"@rgerben @AlaskaAir I feel you, Rebecca, IÃ¢â‚¬â„¢m losing my Gold this year too. Makes me so sad.",1
46825,"Did you miss @ConnectMindsÃ¢â‚¬â„¢ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? DonÃ¢â‚¬â„¢t worry, you can watch it here - http://t.co/NLHveClIc5",1
46969,@JetBlue Here are our Top 5 Roadtrip Apps You Can't Leave Without - http://t.co/udIu3sKjk8 plz retweet.,1
46982,"Traveling home on @united 100% better than our travel to Texas on @AmericanAir Will never travel American again, rude and horrible service!",1
46996,Waiting for a reply from @united about this job I put in for is so unnerving Ã°Å¸ËœÂ© #anxious Ã°Å¸ËœÂ°,1
47002,"@FLLFlyer @JetBlue @Avis Thanks for a great flight, stress free airport experience, and easy peasy rental car experience. Great vacay start!",1
47014,"@OneMileataTime @AmericanAir Wait, really? You're living life, wrong, then.",1
47079,"Holy fast speed @AmericanAir! inflight #WifiOnboard AA240 LAX - DCA is WICKED fast! New Plane, new speed, new awesomeness!! #frequentflier",1
47427,"I find it ironic that we arrived at gate L8. Besides the delay, the flight was great! Awesome crew and smooth ride! #iflyalaska @AlaskaAir",1
47496,@ubuhulk My best @united experience lately was when my flight was delayed and they rebooked me on @AmericanAir,1
47497,@ubuhulk My best @united experience lately was when my flight was delayed and they rebooked me on @AmericanAir,1
47597,Had to take a non-Southwest airline today for the first time in years. Didn't realize I'd miss you this much @SouthwestAir,1
47705,@AmericanAir Epic fail 4 friends traveling to Maui-Mech prob took hrs- now person escort off by police Now need crew &amp; won't leave till 12/7,1
47706,@SouthwestAir shrinks flight options in and out of Spokane. Time to switch to @AlaskaAir credit card. #goodrunwhileitladyed,1
47739,@SouthwestAir Is your website having login issues? Won't let me login.,1
47745,"So sensible &amp; functional to ease stress and give opp to practice the experience. Do what is hard, &amp; repeat. @ron_fournier @SouthwestAir @AP",1
47801,@JetBlue we are on our way back to the east coast SFO-BOS. This guy can't wait for the snacks! http://t.co/UscODUgeeu,1
48157,@united address to complaint,1
48222,#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca,1
48998,@AmericanAir just boarded 43. Looks like 15min delay. Cancelled my original flight then moved me out of the exit row at boarding. #NoWorries,1
49008,"@united flight back to SFO from SLC cancelled by ATC, but auto-rebooked.  Check your flights folks #mpeis #thanksUAL #1k",1
49076,@VirginAmerica if you cannot control the weather I will not be upset though.,1
49141,"@VirginAmerica @flySFO REALLY? The Mega Storm isn't here and my flight to SD is 2.5 hours late?! Keep me safe, yes, but sane would be good.",1
